,A1_CRRA190009494,A2_CRRA190009495,A3_CRRA190009496,A4_CRRA190009497,B1_CRRA190009498,B2_CRRA190009499,B3_CRRA190009500,B4_CRRA190009501,D1_CRRA190009506,D2_CRRA190009507,D3_CRRA190009508,D4_CRRA190009509
Il1r1,2079.05838695239,2047.93429696268,1967.14188394031,1844.41192163296,1637.94711238989,1522.72626364003,1680.43167192305,1924.75669889395,2260.5336402758,2253.41704174043,2145.97830763745,1935.16233655968
Il1rl2,0,5.00717432020216,4.01662457159839,3.10332908855799,0,0,1.78864467474514,4.7106135557855,2.0401928161334,0,14.7489918050684,1.99193241025186
Il1rl1,11.6365208224947,16.0229578246469,4.01662457159839,4.13777211807731,3.22748199485693,13.9785152720933,4.47161168686284,1.8842454223142,14.2813497129338,26.9978080080723,17.9094900490116,7.96772964100743
Il18r1,0,0,0,2.06888605903866,2.42061149614269,0,0,2.8263681334713,8.16077126453359,3.59970773440964,0,0
Il18rap,17.4547812337421,25.0358716010108,19.0789667150923,17.5855315018286,15.3305394755704,4.65950509069777,7.15457869898054,4.7106135557855,121.391472559937,147.588017110795,85.3334525864672,72.7055329741928
Slc9a4,0,0,0,0,0,0,0,0,0,0,0,0
Slc9a2,0,1.00143486404043,0,0,0.806870498714231,0,0,0.942122711157099,0,0,1.05349941464774,0
Mfsd9,212.366505010529,226.324279273138,213.885258437614,225.508580435214,218.661905151557,158.423173083724,213.743038632044,276.984077080187,274.405933769942,236.680783537434,283.391342540243,264.927010563497
Tmem182,0,0,0,0,0,0,0,0,0,0,0,0
4930448I06Rik,0,0,0,0,0,0,0,0,0,0,0,0
Pantr1,0,0,0,0,0,0,0,0,0,0,0,0
Pou3f3,0,0,0,0,0,0,0,0,0,0,0,0
2900092D14Rik,0,0,0,0,0,0,0,0,0,0,0,0
Pantr2,0,0,0,0,0,0,0,0,0,0,0,0
Dalir,0,0,0,0,0,0,0,0,0,0,0,0
Mrps9,777.707474970065,795.139282048104,750.104638745999,849.277727235369,902.888088061225,864.804144833506,851.394865178685,892.190207465773,901.765224730961,854.030659988686,881.779010060161,862.506733639054
Gpr45,0,0,0,0,3.22748199485693,0,0,0,0,0,0,0
Tgfbrap1,2030.57288352533,1997.86255376066,1759.28156236009,1757.51870715334,2070.42969970072,2165.73796615632,2101.65749282553,1892.72452671461,1731.10360448919,1704.46161224296,1740.38103299807,1705.09414317559
AI597479,1523.41451767827,1411.02172343297,1458.03471949021,1434.77248194331,1338.59815736691,1404.37483433631,1395.14284630121,1516.81756496293,1477.09959888058,1471.38053643994,1529.68115006852,1554.70324620157
Fhl2,496.491555093109,498.714562292135,586.427187453365,551.358134733802,700.363592883953,772.54594403769,702.937357174838,529.47296367029,345.812682334611,389.668362249843,379.259789273188,455.156555742549
Nck2,2751.06746445146,2415.46089206552,2282.44691281078,2262.32690555877,1964.72966436915,2183.44408550097,2068.56756634275,2415.6026314068,3137.81655121316,3241.53681483588,2833.91342540243,3177.13219435171
1500015O10Rik,477.097353722284,576.826481687289,676.801240314328,648.595779508619,549.478809624392,503.226549795359,558.951460857855,539.836313493018,240.742752303741,233.981002736626,237.037368295742,292.814064307023
Uxs1,2088.7554876378,2207.16244034511,2223.20170037971,2005.78503423798,1930.84110342316,2120.07481626748,2027.42873882361,1814.52834168857,2112.61966110613,2228.21908759957,2280.82623271236,2066.6298756363
Tpp2,3169.98221406127,3421.90293042616,2882.93228626474,3169.53344244722,2580.37185488811,2995.12987230053,2884.18953802653,3139.15287357545,3249.00705969243,3060.65150118179,3196.31722404125,3323.53922650522
Mettl21c,0,0,1.0041561428996,0,0,3.72760407255821,0.894322337372568,0,0,1.79985386720482,2.10699882929549,0
Tex30,172.608392200339,184.26401498344,146.606796863341,151.028682309822,162.180970241561,124.8747364307,173.498533450278,157.334492763236,237.682463079541,226.781587267807,225.448874734617,204.173072050815
Kdelc1,1250.92598841818,1341.92271781418,1254.1910224816,1241.33163542319,1384.58977579362,1341.00556510282,1301.23900087709,1310.49269121952,1384.27082574651,1330.09200786436,1376.9237349446,1434.19133538134
Bivm,1053.10513443577,1055.51234669862,809.349851177075,938.239827774031,935.162908009794,938.42432526653,939.932776578569,870.52138510916,1114.9653740169,1121.3089592686,1110.38838303872,1112.49425112566
Ercc5,2273.97011072918,2165.10217605542,1954.08785408262,2019.23279362173,2575.53063189583,2419.21504309028,2379.7917397484,2035.92717881049,2654.29085378955,2382.10659324558,2234.47225846786,2509.83483691734
Mettl21e,0,0,0,0,0,0,0,0,0,0,0,0
Gulp1,1055.04455457286,1114.597003677,982.064707755806,902.034321740854,982.768267433934,1155.55726249305,1108.06537600461,1321.79816375341,772.212980906491,805.434605574156,733.23559259483,805.736659946876
4930521E06Rik,0,0,2.00831228579919,0,2.42061149614269,0,0.894322337372568,0.942122711157099,0,0,0,0
Col3a1,20969.0105221355,19952.5882311416,22857.6062808235,19790.9640407638,25276.8321132207,23756.9526554316,21169.5040479461,18358.2031496072,15226.9790832116,16596.4525094956,15988.9606161088,17238.1830783196
Col5a2,40611.4576705066,40849.5295390733,44980.1702650445,41871.1505058539,70898.0969810221,63537.0114167548,59349.9132750557,44470.0762120374,30995.6293591066,31554.1380729013,33849.9896920466,33213.4810085395
Wdr75,1577.71828151658,1567.24556222328,1552.42539692278,1513.39015218678,1597.60358745418,1620.57587054468,1544.49467664242,1516.81756496293,1432.21535692564,1361.58945054045,1357.96074548094,1528.8081248683
Slc40a1,215.275635216153,190.272624167682,197.818760151221,168.614213811651,236.41305612327,223.656244353493,225.369229017887,312.784740104157,103.029737214737,192.584363790916,163.2924092704,169.314254871408
Stk-ps2,0,0,0,0,0,0,0,0,1.0200964080667,0,0,0
Dnah7b,166.790131789091,213.305626040612,200.831228579919,268.955187675025,226.730610138699,259.068483042796,298.703660682438,305.2477584149,230.541788223074,225.881660334205,215.967380002787,279.866503640386
Slc39a10,1690.20464946736,1541.20825575823,1406.82275620234,1397.53253288061,1215.95384156235,1443.51467709817,1268.1490743943,1627.04592216831,1781.08832848446,1715.26073544619,1622.38909855753,1697.12641353458
Mir6350,0,0,0,0,0,0,0,0,0,0,0,0
Tmeff2,1162.68237218093,1313.88254162105,1381.71885262985,1372.70590017215,1487.86919962904,1313.04853455863,1508.72178314752,1343.46698611002,673.263629324021,711.842204479506,620.511155227521,609.531317537068
9330175M20Rik,0.969710068541228,8.01147891232346,9.03740528609637,7.2411012066353,12.1030574807135,22.3656244353493,12.5205127232159,2.8263681334713,2.0401928161334,4.49963466801205,1.05349941464774,2.98789861537779
Sdpr,39517.6247131921,39315.3313273633,41890.3818133425,40697.0576673494,56244.5218538729,62646.1140434133,58633.5610828203,50585.3947301581,13550.960684758,14672.4087254537,13433.1710361734,15594.8388398618
Nabp1,1143.28817081011,1019.46069159316,1285.31986291148,1400.63586196917,1959.88844137687,2014.77000121771,1734.98533450278,1357.59882677738,594.716205902885,632.648634322494,723.754097863,739.006924203439
Myo1b,2028.63346338825,1903.72767654086,1957.10032251131,1861.99745313479,1855.80214704273,2148.03184681167,1743.92855787651,2108.47062756959,3121.4950086841,3107.44770172912,3047.77380657592,3337.48275337699
Stat4,0,2.00286972808087,3.01246842869879,6.20665817711597,0.806870498714231,0.931901018139554,0,2.8263681334713,3.06028922420009,6.29948853521686,8.42799531718195,9.95966205125929
Stat1,967.770648404145,1049.50373751437,998.131206042199,943.412042921628,785.084995248947,930.037216103274,954.24193397653,995.823705693054,1060.90026438937,1154.60625581189,1045.07141933056,1165.28045999734
Gls,3524.89609914736,3354.80679453545,3493.4592211477,3596.7584136387,3786.64325046589,4310.04220889543,3859.8952081,3801.4651395189,3080.69115236143,2940.96121901267,2903.44438676918,3238.88209906952
Nab1,3105.01163946901,3100.44233906918,3014.47674098459,2821.96058452873,2547.29016444083,3403.30251824565,2914.5964974972,2913.98554560891,2923.59630551916,2788.87356723387,2518.91710042276,2715.99984137841
Tmem194b,87.2739061687105,96.1377469478815,82.3408037177669,121.029834453761,216.241293655414,134.193746612096,113.578936846316,138.492038540094,148.934075577738,140.388601641976,147.489918050684,137.443336307378
Mfsd6,906.678914086048,985.411906215786,862.570126750754,887.552119327584,794.767441233518,982.223673119089,924.729296843235,865.810771553374,1338.36648738351,1166.30530594872,1151.47486020998,1125.4418117923
Inpp1,376.247506593996,394.56533643193,427.770516875228,377.571705774555,378.422263896975,413.764052053962,447.161168686284,475.771969134335,561.053024436684,435.564635863566,552.033693275418,542.801581793631
Hibch,674.918207704695,852.221069298408,712.950861458714,712.731247338817,740.707117819665,718.495684985596,700.254390162721,786.672463816178,805.876162372692,788.33599383571,895.474502450582,745.978687639321
1700019D03Rik,0,0,0,0,0.806870498714231,0,0,0,0,0,0,0
Mstn,0,0,0,0,0,0,0,0,0,0,0,0
1700019A02Rik,0,1.00143486404043,2.00831228579919,0,0,0,0,0,1.0200964080667,0,0,0
Pms1,285.094760151121,218.312800360814,224.93097600951,179.993087136363,187.193955701702,199.426817881864,237.889741741103,178.061192408692,271.345644545742,261.878737678301,227.555873563913,178.277950717541
Ormdl1,434.43011070647,427.612686945265,523.16535045069,428.259414221002,425.2207528224,333.62056449396,450.738458035774,480.482582690121,522.28936093015,497.659594282132,464.593241859655,439.221096460535
Osgepl1,290.913020562368,268.384543562836,248.0265672962,301.022921590125,265.460394076982,311.254940058611,293.337726658202,272.273463524402,363.154321271745,339.272453968108,339.226811516573,294.805996717275
Asnsd1,1820.14579865188,1899.7219370847,1682.96569549972,1514.4245952163,1461.24247317147,1687.67274385073,1619.61775298172,1796.62801017659,2276.85518280487,2556.69241836444,2371.42718237207,2338.52864963568
Dnah7a,0,3.0043045921213,0,0,0,0,0.894322337372568,0,0,0.899926933602409,2.10699882929549,4.97983102562964
Stk17b,1245.10772800694,1092.56543666811,1214.02477676561,1167.88618032732,1090.88891426164,1716.56167541306,1381.72801124062,1335.93000442077,840.559440246959,909.826129872036,790.124560985808,781.833471023854
Hecw2,3.87884027416491,13.0186532325256,23.0955912866907,7.2411012066353,17.7511509717131,10.2509111995351,16.9921244100788,12.2475952450423,2.0401928161334,0,2.10699882929549,2.98789861537779
Mir7681,0,0,0,0,0,0,0,0,0,0,0,0
Ccdc150,3.87884027416491,2.00286972808087,4.01662457159839,3.10332908855799,15.3305394755704,3.72760407255821,2.6829670121177,0,3.06028922420009,4.49963466801205,1.05349941464774,1.99193241025186
Gtf3c3,1136.50020033032,1097.57261098831,928.844432182127,893.7587775047,884.330066590798,970.108959883275,939.932776578569,1005.24493280462,1183.31183335737,1342.69098493479,1216.79182391814,1191.17558133061
Pgap1,887.284712715223,868.244027123055,721.98826674481,735.488993988243,590.629205058817,584.3019383735,625.131313823425,828.12586310709,1613.79251756152,1440.78302069746,1519.14615592205,1664.25952876543
Ankrd44,1234.44091725298,1106.58552476468,961.981584897814,978.583105925285,965.823986960935,985.951277191648,937.249809566451,1081.55687240835,975.212166111764,965.621599755385,975.540457963811,1048.7524139976
Sf3b1,10423.4135267497,10383.8781052352,9656.96962626542,9810.65769196131,12615.420247397,11404.6046599919,10585.1991851417,9720.82213371895,10472.3097252127,10772.1253952208,9791.22355973613,9998.5047332592
Coq10b,596.371692152855,619.888180841028,652.701492884738,661.009095862851,664.861290940527,596.416651609314,596.512999027503,683.981088300054,504.947721993016,542.655940962253,542.552198543588,578.656365178165
Hspd1,7710.1647549713,8158.68983733741,7953.92080790771,7656.94730450207,6966.51988589867,7060.08211342526,7406.77759811961,7401.31601885017,8120.98750461899,7495.49142997447,7264.93196341084,7006.62225306091
Hspe1,2076.14925674677,2094.00030070854,2607.79350311025,2596.45200409351,1938.10293791158,1866.59773933353,2348.49045794036,2076.43845539025,2146.28284257233,2201.22127959149,2259.75624441941,1632.3886102014
Mob4,2346.69836586977,2490.56850686856,2349.72537438506,2297.49796856243,2059.13351271872,2275.70228629679,2291.25382834852,2329.86946469151,2141.182360532,2287.61426521732,2150.19230529604,2173.19825958478
Rftn2,115.395498156406,110.157835044448,90.3740528609637,91.0309865977009,79.0733088739947,102.509111995351,78.700365688786,92.3280256933957,87.7282910937361,78.2936432234096,104.296442050127,73.7014991793187
Mars2,151.274770692432,119.170748820811,158.656670578136,164.476441693573,116.189351814849,117.419528285584,128.78241658165,148.855388362822,80.5876162372692,95.3922549618554,103.242942635479,90.6329246664595
Boll,0,0,0,0,0,0,0,0,0,0,0,0
Plcl1,1449.71655246914,1478.11785932368,1294.35726819758,1483.39130433072,1144.14236717678,1076.34567595118,1195.70896506712,1558.27096425384,1235.33675016877,1092.51129739332,1091.42539357506,1146.35710209994
9130227L01Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700003I22Rik,0,0,0,0,0,0,0,0,0,0,0,0
Hsfy2,0,0,0,0,0,0,0,0,0,0,0,0
Satb2,234.669836586977,225.322844409097,213.885258437614,244.128554966562,295.314602529409,266.523691187912,225.369229017887,238.357045922746,274.405933769942,253.779395275879,269.695850149822,219.112565127704
9130024F11Rik,43.6369530843552,38.0545248335364,70.2909300029718,58.9632526826017,60.5152874035674,71.7563783967456,74.2287540019231,47.106135557855,74.467037788869,69.2943738873855,53.7284701470349,65.7337695383113
BC055402,0,0,0,0,0,0,0,0,0,0,0,0
4930558J18Rik,33.939852398943,25.0358716010108,13.0540298576948,27.9299617970219,5.64809349099962,14.9104162902329,8.04890103635311,8.47910440041389,73.4469413808023,63.8948122857711,74.7984584399898,57.7660398973039
1700066M21Rik,448.975761734588,370.53089969496,416.724799303333,359.986174272726,351.795537439405,382.079417437217,407.810985841891,347.64328041697,421.299816531546,394.167996917855,420.34626644445,412.330008922134
Tyw5,433.460400637929,411.589729120618,417.728955446232,411.708325748693,633.393341490672,602.939958736291,600.090288376993,424.897342731852,342.752393110411,342.872161702518,376.099291029244,350.580104204327
9430016H08Rik,535.279957834758,622.892485433149,558.310815452176,527.565945054857,455.881831773541,504.158450813498,506.186442952873,520.051736558719,505.967818401082,494.959813481325,519.375211421338,436.233197845157
Spats2l,492.612714818944,536.769087125672,473.96169944861,457.223819047543,451.040608781255,395.126031691171,490.98296321754,508.746264024834,303.988729603876,337.472600100903,326.584818540801,354.563969024831
Kctd18,451.884891940212,421.604077761022,417.728955446232,387.916136069748,491.384133716967,458.49530092466,485.617029193304,453.161024066565,420.27972012348,417.566097191518,508.84021727486,431.253366819527
Sgol2a,785.465155518394,886.269854675783,658.726429742136,681.697956453237,381.649745891831,323.369653294425,399.762084805538,288.289549614072,2473.73378956174,2057.23297021511,1817.28649026736,1561.67500963746
Aox1,5561.28724308394,5680.13854883733,5247.72000279329,5785.6398641016,8260.7401658363,7129.97468978572,7033.84518343525,7016.92995269807,5221.87351289343,5424.75955575532,5701.53883207359,5964.84160249919
Aox3,199.760274119493,195.279798487884,203.843697008618,245.162997996081,278.37032205641,368.100902165124,288.866114971339,402.286397664081,275.426030178009,319.474061428855,312.88932615038,363.527664870964
Aox4,0,5.00717432020216,0,0,7.26183448842808,0,0,0,4.08038563226679,0,0,0
Aox2,9.69710068541228,2.00286972808087,6.02493685739758,6.20665817711597,0.806870498714231,6.52330712697687,7.15457869898054,11.3054725338852,1.0200964080667,0,0,5.97579723075557
Bzw1,9558.43214561088,9074.00130307036,8859.66964880314,9131.02862156711,7397.38873221207,8217.50317795458,8049.79535869048,8965.23971937095,8738.14583149934,8669.89607832561,8731.4031486005,8715.700261057
Clk1,2716.15790198398,2766.96452934372,2709.21327354311,2852.99387541431,5498.82244873749,3859.93401713403,3749.89356060318,2988.41323979032,2367.64376312281,2418.10367058967,2555.78957993543,2569.5928092249
Ppil3,745.707042708204,704.008709420424,783.241791461686,867.897701766717,685.033053408382,702.653367677223,702.937357174838,850.736808174861,699.786135933755,784.736286101301,757.466079131728,742.990789023943
Nif3l1,1068.62049553243,1068.53099993114,1016.20601661439,895.827663563738,888.364419084369,819.140994944668,948.875999952294,921.396011511643,1051.71939671677,1093.41122432693,1059.82041113563,1026.84115748483
Orc2,1245.10772800694,1220.74909926529,1132.68812919075,1214.43611665569,1038.44233184522,1176.05908489212,921.152007493745,1033.50861413934,1178.21135131704,1142.00727874146,948.149473182969,991.982340305425
Fam126b,705.948929898014,704.008709420424,588.435499739164,656.871323744774,636.620823485529,608.531364845128,667.164463679936,688.691701855839,661.022472427221,608.350607115229,613.136659324987,636.422405075468
Ndufb3,757.343563530699,870.246896851136,1177.87515562123,1124.43957308751,856.0895991358,742.725111457224,1190.34303104289,1141.8527259224,757.931631193557,711.842204479506,989.235950354231,860.514801228802
Gm20257,38.7884027416491,34.0487853773747,43.1787141446827,45.5154932988505,59.7084169048531,47.5269519251172,59.0252742665895,43.3376447132266,36.7234706904011,25.1979541408675,55.8354689763304,42.8265468204149
Als2cr12,8.72739061687105,3.0043045921213,7.02909300029718,14.4822024132706,4.84122299228539,6.52330712697687,2.6829670121177,7.53698168925679,1.0200964080667,0,0,0.995966205125929
Cflar,5875.4733052913,5844.37386653997,5353.15639779775,5525.99466369225,4821.05122981753,4771.33321287451,5300.64849360721,6216.12564821454,6151.18134064219,6099.70475595713,5258.01557850689,6250.68390337033
Casp8,1036.62006327057,1034.48221455377,1035.28498332948,937.205384744512,948.072835989222,949.607137484205,864.809700239273,951.54393826867,1149.64865189117,1124.90866700301,1137.77936781956,1093.57089322827
Trak2,2817.00774911227,2727.90856964614,2611.81012768185,2648.17415556948,2373.00613671855,2938.28391019401,2563.12781890978,2693.52883119815,2789.96367606242,2736.67780508493,2503.11460920304,2646.28220701959
